City,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1190,Malindi,KE,2021-06-28 15:10:25,-3.2175,40.1191,77.7,77,88,16.6
1191,Pierre,US,2021-06-28 15:10:24,44.3683,-100.351,74.32,56,1,13.8
1192,Dillon,US,2021-06-28 15:10:25,34.4166,-79.3712,85.24,56,9,12.71
1193,Tiznit,MA,2021-06-28 15:10:26,29.5833,-9.5,78.1,44,0,12.33
1194,Santos Reyes Nopala,MX,2021-06-28 15:08:32,16.1092,-97.1561,76.37,82,100,3.15
1195,Chaoyang,CN,2021-06-28 15:10:26,41.5703,120.4586,70.38,86,0,1.77
1196,Weligama,LK,2021-06-28 15:10:26,5.9667,80.4167,79.0,86,38,9.1
1197,Assiniboia,CA,2021-06-28 15:10:27,49.6334,-105.9845,68.23,50,0,4.5
1198,Luau,AO,2021-06-28 15:10:27,-10.7073,22.2247,84.04,15,99,5.28
1199,Warrington,GB,2021-06-28 15:10:27,53.3925,-2.5802,69.91,70,20,1.01
1200,Ust-Tsilma,RU,2021-06-28 15:10:28,65.441,52.1498,63.55,66,100,7.31
1201,Kapchorwa,UG,2021-06-28 15:10:28,1.3965,34.4509,69.46,51,72,2.33
1202,Khash,IR,2021-06-28 15:10:29,28.2211,61.2158,89.73,8,3,16.26
1203,Dawson Creek,CA,2021-06-28 15:10:29,55.7666,-120.2362,77.79,61,0,2.75
1204,Vila Do Maio,CV,2021-06-28 15:10:29,15.1333,-23.2167,84.99,83,6,9.06
1205,Briancon,FR,2021-06-28 15:10:30,44.9,6.65,75.94,62,99,2.51
1206,Bangarmau,IN,2021-06-28 15:10:30,26.9,80.2167,87.71,41,6,6.69
1207,Ichinoseki,JP,2021-06-28 15:10:30,38.9167,141.1333,66.16,93,100,1.23
1208,Burnie,AU,2021-06-28 15:10:31,-41.0667,145.9167,45.91,90,0,4.07
1209,Katangli,RU,2021-06-28 15:10:31,51.7102,143.2326,42.64,95,76,11.65
1210,Batak,BG,2021-06-28 15:10:31,41.95,24.2167,80.71,37,24,5.48
1211,Raga,SS,2021-06-28 15:10:32,8.4596,25.678,72.54,89,83,1.28
1212,Kargasok,RU,2021-06-28 15:10:32,59.0556,80.8572,63.18,57,86,6.8
1213,Hobyo,SO,2021-06-28 15:10:32,5.3505,48.5268,78.53,79,72,23.67
1214,Burriana,ES,2021-06-28 15:10:32,39.889,-0.085,85.75,57,2,8.81
1215,Fort-Shevchenko,KZ,2021-06-28 15:10:33,44.5086,50.263,89.42,39,19,10.09
1216,Petatlan,MX,2021-06-28 15:10:33,17.5167,-101.2667,78.6,97,100,3.36
1217,Batemans Bay,AU,2021-06-28 15:10:33,-35.7167,150.1833,48.9,92,8,4.12
1218,Wanaka,NZ,2021-06-28 15:05:48,-44.7,169.15,33.12,97,76,1.99
1219,Ca Mau,VN,2021-06-28 15:10:34,9.1769,105.15,80.46,80,96,4.59
1220,Ellensburg,US,2021-06-28 15:10:34,46.9965,-120.5479,91.04,39,1,0.0
1221,Verkh-Usugli,RU,2021-06-28 15:10:35,52.7,115.1667,60.06,99,100,1.54
1222,Puerto Carreno,CO,2021-06-28 15:10:35,6.189,-67.4859,84.97,66,10,2.17
1223,Pendleton,US,2021-06-28 15:10:35,45.6721,-118.7886,96.04,28,1,4.61
1224,Isla Vista,US,2021-06-28 15:10:36,34.4133,-119.861,82.35,69,90,3.44
1225,Minna,NG,2021-06-28 15:10:36,9.6139,6.5569,85.55,58,86,4.85
1226,Yablonovo,RU,2021-06-28 15:10:36,50.8523,37.3574,76.86,81,78,11.79
1227,Alekseyevka,RU,2021-06-28 15:10:36,50.6309,38.6903,75.09,72,75,10.31
1228,Sturgeon Bay,US,2021-06-28 15:10:24,44.8342,-87.377,76.21,73,1,6.91
1229,Krasnovishersk,RU,2021-06-28 15:10:37,60.4078,57.082,74.61,84,57,2.84
1230,Strezhevoy,RU,2021-06-28 15:10:37,60.7333,77.5889,66.18,60,98,4.41
1231,Port Shepstone,ZA,2021-06-28 15:10:37,-30.7414,30.455,73.04,55,1,9.55
1232,Along,IN,2021-06-28 15:07:13,28.1667,94.7667,75.07,100,98,1.88
1233,Valpoi,IN,2021-06-28 15:10:38,15.5305,74.1356,78.84,84,4,2.44
1234,Tiarei,PF,2021-06-28 15:10:38,-17.5333,-149.3333,73.42,74,99,14.61
1235,Huilong,CN,2021-06-28 15:10:39,31.8111,121.655,75.97,92,0,5.48
1236,La Rioja,ES,2021-06-28 15:07:48,42.25,-2.5,70.48,46,88,7.09
1237,Togur,RU,2021-06-28 15:10:39,58.3631,82.8265,59.43,61,39,3.04
1238,Juli,PE,2021-06-28 15:10:39,-16.2167,-69.45,46.08,30,99,1.43
1239,Tilichiki,RU,2021-06-28 15:10:40,60.4667,166.1,44.6,87,92,4.63
1240,Isabela,PH,2021-06-28 15:10:40,6.7085,121.9711,78.24,85,5,2.3
1241,Atherton,GB,2021-06-28 15:10:40,53.5237,-2.4935,69.35,68,100,4.0
1242,West Wendover,US,2021-06-28 15:10:41,40.7391,-114.0733,78.01,29,1,3.44
1243,Lodja,CD,2021-06-28 15:10:41,-3.4833,23.4333,97.72,15,44,0.76
1244,Baruun-Urt,MN,2021-06-28 15:10:41,46.6806,113.2792,66.11,74,100,8.34
1245,Bongaree,AU,2021-06-28 15:10:42,-27.0797,153.1586,60.3,74,8,12.66
1246,Pangody,RU,2021-06-28 15:10:42,65.85,74.4859,51.1,50,56,14.29
1247,Haines Junction,CA,2021-06-28 15:10:42,60.7522,-137.5108,59.99,64,65,1.99
1248,Black River,JM,2021-06-28 15:10:43,18.0264,-77.8487,84.2,66,100,10.16
1249,Ambunti,PG,2021-06-28 15:10:43,-4.2365,142.8448,73.92,98,63,2.35
1250,Vilyuysk,RU,2021-06-28 15:10:43,63.7553,121.6247,56.77,97,95,2.62
1251,Olimpia,BR,2021-06-28 15:10:44,-20.7372,-48.9147,80.4,29,2,7.11
1252,Onguday,RU,2021-06-28 15:10:44,50.75,86.15,56.32,71,100,5.5
1253,Ponerihouen,NC,2021-06-28 15:10:44,-21.0833,165.4,69.21,81,56,4.27
1254,Noumea,NC,2021-06-28 15:08:14,-22.2763,166.4572,73.0,99,40,4.94
1255,Zhezkazgan,KZ,2021-06-28 15:10:45,47.8043,67.7144,88.2,28,6,16.08
1256,Humaita,BR,2021-06-28 15:10:45,-7.5061,-63.0208,87.93,55,31,3.29
1257,Lufilufi,WS,2021-06-28 15:10:45,-13.8745,-171.5986,79.95,78,94,25.39
1258,Newport,GB,2021-06-28 15:10:15,51.5877,-2.9984,68.0,80,100,11.03
1259,Atbasar,KZ,2021-06-28 15:10:46,51.8,68.3333,73.96,53,48,8.57
1260,Polzela,SI,2021-06-28 15:10:46,46.2833,15.0667,94.48,35,20,1.01
1261,Surt,LY,2021-06-28 15:10:47,31.2089,16.5887,89.29,42,0,13.94
1262,Dir,PK,2021-06-28 15:10:47,35.2058,71.8756,75.76,45,73,7.09
1263,Rantauprapat,ID,2021-06-28 15:10:47,2.1,99.8333,73.63,97,72,3.02
1264,Farah,AF,2021-06-28 15:10:48,32.5,62.5,92.71,7,0,16.35
1265,High Rock,BS,2021-06-28 15:10:48,26.6208,-78.2833,84.22,70,11,11.56
1266,Raghogarh,IN,2021-06-28 15:10:48,24.45,77.2,98.98,26,98,8.23
1267,Qeshm,IR,2021-06-28 15:10:49,26.9581,56.2719,94.87,57,2,5.7
1268,Fez,MA,2021-06-28 15:08:56,34.0372,-4.9998,88.05,21,0,10.36
1269,Myre,NO,2021-06-28 15:10:49,69.1036,15.9492,53.02,83,100,22.37
1270,Biskamzha,RU,2021-06-28 15:10:49,53.4497,89.5272,53.01,95,100,1.36
1271,Montgomery,US,2021-06-28 15:10:50,39.1501,-77.1997,89.71,68,1,1.99
1272,Kendari,ID,2021-06-28 15:10:50,-3.945,122.4989,73.78,95,100,1.88
1273,Katiola,CI,2021-06-28 15:10:50,8.1333,-5.1,91.13,43,5,6.02
1274,Fengrun,CN,2021-06-28 15:10:51,39.8333,118.1167,74.75,91,56,4.61
1275,Regina,CA,2021-06-28 15:10:51,50.4501,-104.6178,73.17,70,0,1.01
1276,Virginia Beach,US,2021-06-28 15:10:51,36.8529,-75.978,87.1,71,75,9.22
1277,Radinac,RS,2021-06-28 15:10:52,44.6267,20.967,91.54,24,0,5.08
1278,Sumenep,ID,2021-06-28 15:10:52,-7.0167,113.8667,81.18,79,11,12.44
1279,Mega,ET,2021-06-28 15:10:52,4.05,38.3,64.63,56,99,15.95
1280,Aripuana,BR,2021-06-28 15:09:14,-9.1667,-60.6333,85.66,54,50,4.14
1281,Nador,MA,2021-06-28 15:10:53,35.174,-2.9287,80.85,36,0,16.11
1282,Skjervoy,NO,2021-06-28 15:10:53,70.0311,20.9714,47.5,86,100,14.27
1283,Laredo,US,2021-06-28 15:08:07,27.5064,-99.5075,86.0,76,75,6.91
1284,Pecos,US,2021-06-28 15:10:54,31.4229,-103.4932,74.05,83,90,4.61
1285,Temiscaming,CA,2021-06-28 15:07:32,46.7212,-79.0971,72.48,97,100,0.76
1286,Konstantinovka,RU,2021-06-28 15:10:54,49.6167,127.9833,66.69,87,36,3.31
1287,Shintomi,JP,2021-06-28 15:10:54,32.0785,131.4723,70.09,94,94,5.01
1288,Zheleznodorozhnyy,RU,2021-06-28 15:07:47,55.7503,38.0042,73.36,83,93,13.71
1289,Hiroshima,JP,2021-06-28 15:10:55,34.3963,132.4594,75.4,23,2,2.89
1290,Miles City,US,2021-06-28 15:10:55,46.4083,-105.8406,77.5,49,1,6.91
1291,Santiago De Chuco,PE,2021-06-28 15:10:55,-8.15,-78.1833,57.34,55,93,3.44
1292,Tevriz,RU,2021-06-28 15:10:56,57.509,72.4042,66.92,66,100,1.03
1293,Nalut,LY,2021-06-28 15:10:56,30.3333,10.85,107.74,7,5,9.86
1294,Beaverlodge,CA,2021-06-28 15:09:38,55.2166,-119.4361,76.66,55,0,3.76
1295,Kilimatinde,TZ,2021-06-28 15:10:57,-5.85,34.95,78.71,30,11,6.53
1296,Lebork,PL,2021-06-28 15:10:57,54.5392,17.7501,71.76,46,3,8.77
1297,Kavarna,BG,2021-06-28 15:10:57,43.4333,28.3333,78.08,82,52,5.59
1298,Takoradi,GH,2021-06-28 15:10:58,4.8845,-1.7554,80.65,78,99,10.4
1299,Nokaneng,BW,2021-06-28 15:10:58,-19.6667,22.2667,82.15,14,6,3.56
1300,Talcahuano,CL,2021-06-28 15:10:58,-36.7167,-73.1167,49.68,50,0,8.05
1301,Sabha,LY,2021-06-28 15:10:59,27.0377,14.4283,105.51,8,0,19.98
1302,Chunoyar,RU,2021-06-28 15:10:59,57.4467,97.3217,56.14,68,77,2.13
1303,Lakewood,US,2021-06-28 15:09:45,39.7047,-105.0814,67.23,64,34,1.99
1304,Byron Bay,AU,2021-06-28 15:11:00,-28.65,153.6167,58.95,86,45,8.25
1305,Mayor Pablo Lagerenza,PY,2021-06-28 15:11:00,-19.9309,-60.7718,51.91,43,100,10.4
1306,Surovikino,RU,2021-06-28 15:11:00,48.6078,42.8486,86.49,51,45,10.83
1307,Basco,PH,2021-06-28 15:11:01,20.4487,121.9702,84.0,83,100,20.24
1308,Yurino,RU,2021-06-28 15:11:01,56.2942,46.3039,92.52,60,7,7.05
1309,Monte Alegre,BR,2021-06-28 15:11:01,-2.0078,-54.0692,77.31,81,100,1.79
1310,Kemin,KG,2021-06-28 15:11:02,42.7846,75.6892,69.82,36,10,3.11
1311,Gua Musang,MY,2021-06-28 15:11:02,4.8823,101.9644,73.89,99,99,2.42
1312,Zabid,YE,2021-06-28 15:11:03,14.1951,43.3152,98.22,31,74,3.22
1313,Kabompo,ZM,2021-06-28 15:11:03,-13.5927,24.2008,81.84,18,33,3.83
1314,Santa Rosalia,MX,2021-06-28 15:11:04,27.3167,-112.2833,87.64,27,0,3.18
1315,Puerto Escondido,MX,2021-06-28 15:10:00,15.85,-97.0667,83.23,61,40,9.22
1316,Pandharpur,IN,2021-06-28 15:11:04,17.6667,75.3333,83.34,65,99,9.62
1317,Topolovgrad,BG,2021-06-28 15:11:04,42.0833,26.3333,85.46,51,10,8.23
1318,Horsham,GB,2021-06-28 15:10:03,51.064,-0.3272,72.48,66,20,4.61
1319,Porto Santo,PT,2021-06-28 15:11:05,33.072,-16.3415,75.11,64,75,13.8
1320,Calama,CL,2021-06-28 15:11:05,-22.4667,-68.9333,59.49,4,0,18.41
1321,Tungor,RU,2021-06-28 15:11:06,53.3808,142.9564,44.04,92,7,10.83
1322,Nakamura,JP,2021-06-28 15:11:06,32.9833,132.9333,68.94,97,100,1.95
1323,Visby,SE,2021-06-28 15:11:06,57.6409,18.296,79.05,73,0,4.61
1324,Benghazi,LY,2021-06-28 15:11:07,32.1167,20.0667,86.13,55,0,15.39
1325,Merzifon,TR,2021-06-28 15:11:07,40.8733,35.4631,76.46,50,40,16.11
1326,Barra Do Corda,BR,2021-06-28 15:11:07,-5.5,-45.25,91.2,31,5,6.06
1327,Fort Morgan,US,2021-06-28 15:11:08,40.2503,-103.8,67.1,55,1,11.5
1328,Kerrobert,CA,2021-06-28 15:11:08,51.9168,-109.1348,72.0,46,3,9.28
1329,Minsk,BY,2021-06-28 15:10:00,53.9,27.5667,74.95,75,59,12.62
1330,Pustoshka,RU,2021-06-28 15:11:08,56.3355,29.369,69.51,68,94,10.25
1331,Ballinasloe,IE,2021-06-28 15:11:09,53.3275,-8.2194,71.71,55,87,7.74
1332,Lazaro Cardenas,MX,2021-06-28 15:07:04,17.9583,-102.2,76.69,83,100,6.82
1333,Karaton,ID,2021-06-28 15:11:09,-6.3424,106.1045,81.95,91,92,0.74
1334,Ninghai,CN,2021-06-28 15:11:10,29.2892,121.4247,76.73,96,57,2.37
1335,Corinto,GR,2021-06-28 15:07:40,37.9407,22.9573,98.64,37,0,3.91
1336,Byumba,RW,2021-06-28 15:11:10,-1.5763,30.0675,68.2,58,87,1.28
1337,Ko Samui,TH,2021-06-28 15:11:10,9.5357,99.9357,85.89,68,28,11.83
1338,Mackay,AU,2021-06-28 15:11:11,-21.15,149.2,68.68,83,88,21.14
1339,Chokwe,MZ,2021-06-28 15:11:11,-24.5333,32.9833,78.19,35,0,7.31
1340,Pingzhuang,CN,2021-06-28 15:11:12,42.0372,119.2889,71.04,65,15,3.94
1341,Mfou,CM,2021-06-28 15:11:12,3.7159,11.6427,75.87,89,69,2.1
1342,Durban,ZA,2021-06-28 15:09:23,-29.8579,31.0292,74.93,52,29,7.02
1343,Lurgan,GB,2021-06-28 15:11:12,54.4608,-6.3294,66.6,63,73,8.43
1344,Umtata,ZA,2021-06-28 15:11:13,-31.5889,28.7844,68.61,25,3,5.97
1345,Okuchi,JP,2021-06-28 15:11:14,32.0667,130.6167,71.71,97,81,1.68
1346,Acajutla,SV,2021-06-28 15:11:14,13.5928,-89.8275,83.8,68,100,0.54
1347,Zeya,RU,2021-06-28 15:11:14,53.75,127.2667,62.58,86,18,2.51
1348,Pangkalanbuun,ID,2021-06-28 15:11:15,-2.6833,111.6167,74.19,96,85,0.31
1349,Gweru,ZW,2021-06-28 15:11:15,-19.45,29.8167,70.29,24,2,2.95
1350,Riberalta,BO,2021-06-28 15:11:16,-10.9833,-66.1,75.97,54,74,6.64
1351,Nezhinka,RU,2021-06-28 15:11:16,51.7676,55.3694,95.16,26,0,11.18
1352,Ambon,ID,2021-06-28 15:11:16,-3.6954,128.1814,78.75,87,18,10.76
1353,Jacareacanga,BR,2021-06-28 15:11:17,-6.2222,-57.7528,91.04,44,15,3.2
1354,Barra Do Garcas,BR,2021-06-28 15:11:18,-15.89,-52.2567,88.39,25,0,0.38
1355,Asyut,EG,2021-06-28 15:11:18,27.181,31.1837,105.76,11,0,19.51
1356,Marystown,CA,2021-06-28 15:11:18,47.1666,-55.1483,58.6,95,100,16.71
1357,Qasigiannguit,GL,2021-06-28 15:11:19,68.8193,-51.1922,39.45,99,100,10.2
1358,Cham,DE,2021-06-28 15:11:19,49.245,12.6825,88.48,50,26,8.14
1359,Vengerovo,RU,2021-06-28 15:11:20,55.6848,76.7471,62.92,80,27,3.89
1360,Ankazoabo,MG,2021-06-28 15:11:20,-22.2833,44.5167,71.6,37,0,1.5
1361,Cliza,BO,2021-06-28 15:11:20,-17.6,-65.9333,58.91,52,89,4.5
1362,Kisangani,CD,2021-06-28 15:11:21,0.5167,25.2,84.94,43,57,2.08
1363,Puerto Ayacucho,VE,2021-06-28 15:11:21,5.6639,-67.6236,84.58,68,9,0.47
1364,Repnoye,RU,2021-06-28 15:11:22,51.5921,43.1861,83.88,63,72,8.16
1365,Itaituba,BR,2021-06-28 15:11:22,-4.2761,-55.9836,92.48,43,5,2.98
1366,Jagatsinghapur,IN,2021-06-28 15:11:22,20.2667,86.1667,88.23,78,100,14.5
1367,Polunochnoye,RU,2021-06-28 15:11:23,60.8697,60.4153,77.09,59,87,1.83
1368,Awjilah,LY,2021-06-28 15:11:23,29.1081,21.2869,106.43,10,0,15.26
1369,Ostashkov,RU,2021-06-28 15:11:23,57.1467,33.1075,63.64,98,100,8.61
1370,Del Rio,US,2021-06-28 15:11:24,29.3627,-100.8968,82.51,72,75,9.22
1371,Safford,US,2021-06-28 15:10:42,32.834,-109.7076,79.52,53,1,9.22
1372,Klyuchi,RU,2021-06-28 15:11:24,52.2667,79.1667,71.17,63,69,4.43
1373,Wiarton,CA,2021-06-28 15:11:24,44.7407,-81.1332,72.23,89,100,9.06
1374,Lakota,CI,2021-06-28 15:11:25,5.8528,-5.6883,82.53,67,87,4.7
1375,Vallenar,CL,2021-06-28 15:11:25,-28.5708,-70.7581,70.34,4,0,2.06
1376,Muroto,JP,2021-06-28 15:11:26,33.2833,134.15,73.71,83,100,7.27
1377,Kiruna,SE,2021-06-28 15:11:26,67.8557,20.2251,59.92,39,0,16.11
1378,Belinskiy,RU,2021-06-28 15:11:26,52.9647,43.4165,80.01,75,82,8.95
1379,Tabuk,PH,2021-06-28 15:11:26,17.4189,121.4443,74.73,90,98,3.56
1380,Villa Rica,US,2021-06-28 15:11:27,33.7321,-84.9191,85.12,78,6,5.91
1381,Tarbagatay,RU,2021-06-28 15:11:27,51.4803,107.3602,56.73,86,100,4.61
1382,Cruzeiro Do Sul,BR,2021-06-28 15:11:27,-29.5128,-51.9853,52.52,65,38,8.12
1383,Antofagasta,CL,2021-06-28 15:11:28,-23.65,-70.4,56.48,45,0,5.59
1384,Bo Phloi,TH,2021-06-28 15:11:28,14.3236,99.5161,80.15,70,70,5.06
1385,Bilma,NE,2021-06-28 15:11:29,18.6853,12.9164,106.5,8,77,0.22
1386,Kifri,IQ,2021-06-28 15:11:29,34.6959,44.9661,109.96,5,0,5.77
1387,Vanimo,PG,2021-06-28 15:11:29,-2.6741,141.3028,77.94,89,61,5.53
1388,Uzyn,UA,2021-06-28 15:11:29,49.8262,30.4149,80.56,69,76,11.83
1389,Nishihara,JP,2021-06-28 15:11:30,26.1842,127.7558,78.85,94,90,17.27
1390,Uglovskoye,RU,2021-06-28 15:11:30,51.3557,80.1942,70.61,65,57,7.2
1391,Penzance,GB,2021-06-28 15:11:30,50.1186,-5.5371,63.28,88,40,9.22
1392,Maun,BW,2021-06-28 15:11:31,-19.9833,23.4167,80.51,15,6,2.59
1393,Port Said,EG,2021-06-28 15:11:31,31.2565,32.2841,81.54,79,0,13.49
1394,Nanlong,CN,2021-06-28 15:11:31,31.3533,106.0631,76.66,85,61,5.91
1395,Marsabit,KE,2021-06-28 15:11:32,2.3284,37.9899,74.3,39,100,17.4
1396,Krasnoselkup,RU,2021-06-28 15:11:32,65.7,82.4667,55.63,61,99,17.27
1397,Tabou,CI,2021-06-28 15:11:33,4.423,-7.3528,80.08,79,100,9.6
1398,Suba,PH,2021-06-28 15:11:33,10.8438,121.0102,84.22,71,90,5.08
1399,Killybegs,IE,2021-06-28 15:11:33,54.6333,-8.45,58.44,76,85,10.31
1400,Turayf,SA,2021-06-28 15:06:41,31.6725,38.6637,99.91,9,0,19.15
1401,Muli,MV,2021-06-28 15:11:34,2.9167,73.5667,82.18,75,34,11.5
1402,Luzhou,CN,2021-06-28 15:11:34,28.8724,105.4405,78.67,91,100,2.08
1403,Machali,CL,2021-06-28 15:11:34,-34.1833,-70.6667,49.28,46,0,1.45
1404,Berekum,GH,2021-06-28 15:11:35,7.4534,-2.584,91.18,42,37,2.44
1405,Kerema,PG,2021-06-28 15:11:35,-7.9631,145.7785,77.18,90,97,2.91
1406,Mananara,MG,2021-06-28 15:07:19,-16.1667,49.7667,70.38,86,7,6.44
1407,Siguiri,GN,2021-06-28 15:11:35,11.6667,-9.5,103.03,24,0,3.56
1408,Kuusamo,FI,2021-06-28 15:11:36,65.9667,29.1833,69.84,35,0,9.22
1409,Rapid Valley,US,2021-06-28 15:11:36,44.0625,-103.1463,72.32,64,1,1.01
1410,Awbari,LY,2021-06-28 15:11:37,26.5921,12.7805,105.21,8,0,19.01
1411,Mrakovo,RU,2021-06-28 15:11:37,52.7161,56.6244,78.8,65,40,5.03
1412,Killin,US,2021-06-28 15:11:37,33.6123,-91.7412,84.15,78,75,5.99
1413,Dori,BF,2021-06-28 15:11:38,14.0354,-0.0345,101.95,24,5,10.76
1414,Huanren,CN,2021-06-28 15:11:38,41.2647,125.3667,63.79,94,100,1.88
1415,Xuanzhou,CN,2021-06-28 15:11:38,30.9525,118.7553,75.51,94,0,5.99
1416,Lumsden,CA,2021-06-28 15:11:39,50.6501,-104.8678,71.01,57,0,3.47
1417,Sao Paulo De Olivenca,BR,2021-06-28 15:11:16,-3.3783,-68.8725,83.62,67,100,1.59
1418,Jalaun,IN,2021-06-28 15:11:39,26.1451,79.3366,103.08,26,33,8.7
1419,Dicabisagan,PH,2021-06-28 15:11:39,17.0818,122.4157,78.58,87,100,5.41
1420,Consett,GB,2021-06-28 15:11:40,54.854,-1.8316,69.24,65,79,8.72
1421,Paso De Carrasco,UY,2021-06-28 15:11:40,-34.8603,-56.0522,45.05,93,90,25.32
1422,Mugla,TR,2021-06-28 15:11:40,37.2303,28.3557,90.27,17,0,13.15
1423,Poronaysk,RU,2021-06-28 15:09:07,49.2167,143.1167,46.4,90,100,2.17
1424,Moron,AR,2021-06-28 15:11:41,-34.6534,-58.6198,48.06,75,75,8.01
1425,Bolkhov,RU,2021-06-28 15:11:41,53.4433,36.0044,69.78,91,98,9.8
1426,Singaraja,ID,2021-06-28 15:11:41,-8.112,115.0882,79.03,82,44,8.63
1427,Praxedis Guerrero,MX,2021-06-28 15:11:42,31.3667,-106.0167,63.99,58,100,13.42
1428,Orange Cove,US,2021-06-28 15:11:42,36.6244,-119.3137,82.49,28,0,2.57
1429,Bijie,CN,2021-06-28 15:11:42,27.3125,105.2942,67.24,95,98,0.83
1430,Duiwelskloof,ZA,2021-06-28 15:11:43,-23.6934,30.14,72.55,23,0,4.45
1431,Santos Dumont,BR,2021-06-28 15:11:43,-21.4567,-43.5525,70.61,39,1,4.74
1432,Miraflores,MX,2021-06-28 15:11:43,19.2167,-98.8083,60.03,94,100,5.19
1433,Nampula,MZ,2021-06-28 15:11:44,-15.1165,39.2666,72.0,40,6,4.32
1434,Oyem,GA,2021-06-28 15:11:44,1.5995,11.5793,77.92,75,100,3.47
1435,Maracas,BR,2021-06-28 15:11:45,-13.4411,-40.4308,63.01,71,85,7.38
1436,Bell Ville,AR,2021-06-28 15:11:45,-32.6259,-62.6887,46.67,48,49,15.84
1437,Tosya,TR,2021-06-28 15:11:45,41.0155,34.0401,73.27,62,85,6.02
1438,Limon,CR,2021-06-28 15:11:46,10.0,-83.0333,84.09,74,0,4.61
1439,Vila,PT,2021-06-28 15:11:46,42.0304,-8.1588,60.33,67,93,5.23
1440,Zabaykalsk,RU,2021-06-28 15:11:46,49.6333,117.3167,65.16,83,100,3.42
1441,Burley,US,2021-06-28 15:09:49,42.5357,-113.7928,80.04,49,1,13.8
1442,Mashhad,IR,2021-06-28 15:10:05,36.297,59.6062,93.34,21,40,6.91
1443,Longhua,CN,2021-06-28 15:11:47,23.6137,114.1919,78.42,94,100,1.86
1444,Dharchula,IN,2021-06-28 15:11:47,29.85,80.5333,75.13,88,47,1.97
1445,Zhanakorgan,KZ,2021-06-28 15:11:48,43.9098,67.2495,93.25,14,41,10.56
1446,Kathu,TH,2021-06-28 15:11:48,7.9178,98.3332,87.69,72,64,10.04
1447,Krasnyy Chikoy,RU,2021-06-28 15:11:48,50.3643,108.7512,58.68,98,100,3.85
1448,Shushenskoye,RU,2021-06-28 15:11:49,53.325,91.9356,62.28,78,100,0.78
1449,Filimonovo,RU,2021-06-28 15:11:49,56.2011,95.4611,58.12,86,100,7.14
1450,Xining,CN,2021-06-28 15:11:49,36.6167,101.7667,59.32,82,94,2.8
1451,Jardim,BR,2021-06-28 15:10:02,-21.4803,-56.1381,49.42,74,100,10.74
1452,Islamkot,PK,2021-06-28 15:11:50,24.6997,70.177,92.55,49,70,14.0
1453,Fukue,JP,2021-06-28 15:11:50,32.6881,128.8419,73.45,88,3,15.52
1454,Dekar,BW,2021-06-28 15:11:51,-21.5333,21.9333,77.97,16,3,8.23
1455,Phangnga,TH,2021-06-28 15:11:51,8.4509,98.5298,87.91,90,41,3.62
1456,Garchitorena,PH,2021-06-28 15:11:51,13.8804,123.6946,81.43,82,82,4.38
1457,Springfield,US,2021-06-28 15:10:34,37.2153,-93.2982,78.19,88,90,4.0
1458,Campbellsville,US,2021-06-28 15:11:52,37.3434,-85.3419,85.14,60,1,3.0
1459,Grand Forks,US,2021-06-28 15:09:15,47.9417,-97.4337,69.53,89,75,10.36
1460,Freeport,US,2021-06-28 15:08:21,40.6576,-73.5832,89.98,71,1,1.99
1461,Ratnapura,LK,2021-06-28 15:11:52,6.6828,80.3992,76.91,95,30,1.61
1462,Zhob,PK,2021-06-28 15:11:53,31.3411,69.4481,88.34,18,18,17.67
1463,Sedan,FR,2021-06-28 15:11:53,49.6667,5.0,76.77,71,100,3.42
1464,Adeje,ES,2021-06-28 15:11:53,28.1227,-16.726,79.88,58,20,8.99
1465,Ashdod,IL,2021-06-28 15:11:53,31.8167,34.65,94.8,46,0,9.22
1466,Auch,FR,2021-06-28 15:11:54,43.65,0.5833,75.22,56,87,5.99
1467,Haukipudas,FI,2021-06-28 15:11:54,65.1765,25.3523,66.25,57,6,7.83
1468,Brzesko,PL,2021-06-28 15:11:55,49.9691,20.6061,82.45,56,87,5.28
1469,Dalton,US,2021-06-28 15:11:37,34.7698,-84.9702,85.53,75,75,1.99
1470,Kourou,GF,2021-06-28 15:11:55,5.1552,-52.6478,79.11,86,67,5.88
1471,Southbridge,US,2021-06-28 15:09:17,42.0751,-72.0334,90.09,71,99,1.01
1472,Tateyama,JP,2021-06-28 15:11:56,34.9833,139.8667,73.15,95,100,13.56
1473,Marzuq,YE,2021-06-28 15:11:56,14.4,46.4667,87.71,32,80,9.69
1474,Rajauri,IN,2021-06-28 15:11:56,33.3833,74.3,84.78,29,1,5.5
1475,Boddam,GB,2021-06-28 15:11:57,57.4667,-1.7833,67.42,79,60,7.74
1476,Maykor,RU,2021-06-28 15:11:57,59.0059,55.88,72.86,86,83,4.54
1477,Tandil,AR,2021-06-28 15:11:14,-37.3217,-59.1332,47.3,75,75,7.0
1478,Gunjur,GM,2021-06-28 15:11:57,13.2019,-16.7339,91.47,55,20,6.91
1479,Zaysan,KZ,2021-06-28 15:11:58,47.4667,84.8667,61.39,43,91,6.82
1480,General Cepeda,MX,2021-06-28 15:11:58,25.3833,-101.45,71.01,61,91,5.88
1481,Krasnosilka,UA,2021-06-28 15:11:58,46.6226,30.7742,82.11,42,32,12.41
1482,Le Port,RE,2021-06-28 15:11:59,-20.9373,55.2919,73.4,95,26,4.97
